organization,work_area,name,latitude,longitude,depth,depth_source,watershid_id,lake_id
HAKAI,CALVERT,MACRO7,52.1497000000001,-128.3685,1.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,CALVERT,MACRO8,52.0579000000001,-128.4037,18.0,chart,,
HAKAI,CALVERT,MACRO9,51.9204,-128.4599,2.0,chart,,
HAKAI,CALVERT,MAE04,,,,,,
HAKAI,CALVERT,MANLEY,,,,,,
HAKAI,CALVERT,MANLEY PT.,51.80103,-128.1996,3.0,chart,,
HAKAI,CALVERT,MANLEYPT,,,,,,
HAKAI,CALVERT,MARVINRECOVER,,,,,,
HAKAI,CALVERT,MCALPIN OUTLET,52.8889578750001,-128.162510896,,land,MCALPIN,MCALPIN
HAKAI,CALVERT,MCMULLIN,,,,,,
HAKAI,CALVERT,MCMULLINS,52.0579300000001,-128.404,1.0,chart,,
HAKAI,CALVERT,MCMULLIN_NORTH_EDGE1,,,,,,
HAKAI,CALVERT,MCMULLIN_NORTH_EDGE2,,,,,,
HAKAI,CALVERT,MCMULLIN_NORTH_EDGE3,,,,,,
HAKAI,CALVERT,MCMULLIN_NORTH_INTERIOR4,,,,,,
HAKAI,CALVERT,MCMULLIN_NORTH_INTERIOR5,,,,,,
HAKAI,CALVERT,MCMULLIN_NORTH_INTERIOR6,,,,,,
HAKAI,CALVERT,MCMULLIN_SOUTH_EDGE1,,,,,,
HAKAI,CALVERT,MCMULLIN_SOUTH_EDGE2,,,,,,
HAKAI,CALVERT,MCMULLIN_SOUTH_EDGE3,,,,,,
HAKAI,CALVERT,MCMULLIN_SOUTH_INTERIOR4,,,,,,
HAKAI,CALVERT,MCMULLIN_SOUTH_INTERIOR5,,,,,,
HAKAI,CALVERT,MCMULLIN_SOUTH_INTERIOR6,,,,,,
HAKAI,CALVERT,MEA01,51.6626000000001,-128.0912,35.0,chart,,
HAKAI,CALVERT,MEA02,51.6754000000001,-128.0876,50.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,CALVERT,MEA03,51.6847000000001,-128.0873,52.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,CALVERT,MEA04,51.6928,-128.0693,2.0,chart,,
HAKAI,CALVERT,MEA05,51.6909333300001,-128.0688,,land,,
HAKAI,CALVERT,MEAY,51.6645,-128.096,0.0,chart,,
HAKAI,CALVERT,MEAY KK,51.6645,-128.0954,1.0,chart,,
HAKAI,CALVERT,MEAYMACROARMS,,,,,,
HAKAI,CALVERT,MERCURYARMS,,,,,,
HAKAI,CALVERT,MG1,52.0700000000001,-128.41,27.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,CALVERT,MG2,52.02,-128.3,35.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,CALVERT,MG3,51.7300000000001,-128.0,0.0,chart,,
HAKAI,CALVERT,MG4,51.7400000000001,-128.07,54.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,MOSES1,,,,,,
HAKAI,CALVERT,MOSES2,,,,,,
HAKAI,CALVERT,MOSES3,,,,,,
HAKAI,CALVERT,MOSES4,,,,,,
HAKAI,CALVERT,MUSTANGIN,,,,,,
HAKAI,CALVERT,MUSTANGNS,,,,,,
HAKAI,CALVERT,MUSTANGOS,,,,,,
HAKAI,CALVERT,MUSTANGOUT,,,,,,
HAKAI,CALVERT,NAL_B,,,,,,
HAKAI,CALVERT,NAL_C,,,,,,
HAKAI,CALVERT,NAM1,,,,,,
HAKAI,CALVERT,NAM2,,,,,,
HAKAI,CALVERT,NBCH01,51.6678000000001,-128.1433,12.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,NBCH_A,,,,,,
HAKAI,CALVERT,NBCH_B,,,,,,
HAKAI,CALVERT,NBCH_C,,,,,,
HAKAI,CALVERT,NEARHKP04,,,,,,
HAKAI,CALVERT,NLU01,,,,,,
HAKAI,CALVERT,NLU02,51.8161000000001,-128.0509,60.0,chart,,
HAKAI,CALVERT,NLU03,51.7937000000001,-128.0512,53.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,NLU_A,,,,,,
HAKAI,CALVERT,NLU_B,,,,,,
HAKAI,CALVERT,NLU_C,,,,,,
HAKAI,CALVERT,NMU01,51.8365000000001,-127.883,49.0,chart,,
HAKAI,CALVERT,NMU03,51.8672000000001,-127.8627,15.0,chart,,
HAKAI,CALVERT,NMU04,51.8842000000001,-127.8629,40.0,chart,,
HAKAI,CALVERT,NONE 10PPM,,,,,NONE,NONE
HAKAI,CALVERT,NONE 20PPM,,,,,NONE,NONE
HAKAI,CALVERT,NONE 30PPM,,,,,NONE,NONE
HAKAI,CALVERT,NONE 40PPM,,,,,NONE,NONE
HAKAI,CALVERT,NONE 4PPM,,,,,NONE,NONE
HAKAI,CALVERT,NONE 50PPM,,,,,NONE,NONE
HAKAI,CALVERT,NONE 60PPM,,,,,NONE,NONE
HAKAI,CALVERT,NONE 65PPM,,,,,NONE,NONE
HAKAI,CALVERT,NONE D101,,,,,,
HAKAI,CALVERT,NONE D1018,,,,,,
HAKAI,CALVERT,NONE D1022,,,,,,
HAKAI,CALVERT,NONE D1058,,,,,,
HAKAI,CALVERT,NONE D1065,,,,,,
HAKAI,CALVERT,NONE D1077,,,,,,
HAKAI,CALVERT,NONE D1083,,,,,,
HAKAI,CALVERT,NONE D1137,,,,,,
HAKAI,CALVERT,NONE D1139,,,,,,
HAKAI,CALVERT,NONE D1157,,,,,,
HAKAI,CALVERT,NONE D1171,,,,,,
HAKAI,CALVERT,NONE D1188,,,,,,
HAKAI,CALVERT,NONE D1203,,,,,,
HAKAI,CALVERT,NONE D1228,,,,,,
HAKAI,CALVERT,NONE D1230,,,,,,
HAKAI,CALVERT,NONE D1252,,,,,,
HAKAI,CALVERT,NONE D1282,,,,,,
HAKAI,CALVERT,NONE D1300,,,,,,
HAKAI,CALVERT,NONE D133,,,,,,
HAKAI,CALVERT,NONE D1351,,,,,,
HAKAI,CALVERT,NONE D1377,,,,,,
HAKAI,CALVERT,NONE D1386,,,,,,
HAKAI,CALVERT,NONE D1390,,,,,,
HAKAI,CALVERT,NONE D1395,,,,,,
HAKAI,CALVERT,NONE D1409,,,,,,
HAKAI,CALVERT,NONE D1427,,,,,,
HAKAI,CALVERT,NONE D1439,,,,,,
HAKAI,CALVERT,NONE D249,,,,,,
HAKAI,CALVERT,NONE D419,,,,,,
HAKAI,CALVERT,NONE D435,,,,,,
HAKAI,CALVERT,NONE D482,,,,,,
HAKAI,CALVERT,NONE D484,,,,,,
HAKAI,CALVERT,NONE D491,,,,,,
HAKAI,CALVERT,NONE D556,,,,,,
HAKAI,CALVERT,NONE D570,,,,,,
HAKAI,CALVERT,NONE D579,,,,,,
HAKAI,CALVERT,NONE D590,,,,,,
HAKAI,CALVERT,NONE D595,,,,,,
HAKAI,CALVERT,NONE D640,,,,,,
HAKAI,CALVERT,NONE D646,,,,,,
HAKAI,CALVERT,NONE D656,,,,,,
HAKAI,CALVERT,NONE D659,,,,,,
HAKAI,CALVERT,NONE D671,,,,,,
HAKAI,CALVERT,NONE D712,,,,,,
HAKAI,CALVERT,NONE D718,,,,,,
HAKAI,CALVERT,NONE D757,,,,,,
HAKAI,CALVERT,NONE D764,,,,,,
HAKAI,CALVERT,NONE D789,,,,,,
HAKAI,CALVERT,NONE D797,,,,,,
HAKAI,CALVERT,NONE D807,,,,,,
HAKAI,CALVERT,NONE D832,,,,,,
HAKAI,CALVERT,NONE D857,,,,,,
HAKAI,CALVERT,NONE D878,,,,,,
HAKAI,CALVERT,NONE D884,,,,,,
HAKAI,CALVERT,NONE D890,,,,,,
HAKAI,CALVERT,NONE D896,,,,,,
HAKAI,CALVERT,NONE D930,,,,,,
HAKAI,CALVERT,NONE D952,,,,,,
HAKAI,CALVERT,NONE D973,,,,,,
HAKAI,CALVERT,NONE GLC1,51.9831330000001,-126.947343,,land,NONE,NONE
HAKAI,CALVERT,NONE KOEYE 3,,,,,,
HAKAI,CALVERT,NONE KOEYE3,,,,,NONE,NONE
HAKAI,CALVERT,NONE KOEYE4,,,,,,
HAKAI,CALVERT,NONE KOEYETRIB,,,,,NONE,NONE
HAKAI,CALVERT,NONE KR01,,,,,NONE,NONE
HAKAI,CALVERT,NONE WR1,,,,,NONE,NONE
HAKAI,CALVERT,NORTH,,,,,,
HAKAI,CALVERT,NORTHBEACH,,,,,,
HAKAI,CALVERT,NORTHBEACHARMS,,,,,,
HAKAI,CALVERT,NORTHBEACHRLS,,,,,,
HAKAI,CALVERT,NP,51.6769,-128.1222,2.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,ODLUM,,,,,,
HAKAI,CALVERT,OTHER CAMPRIVER,,,,,OTHER,OTHER
HAKAI,CALVERT,OTHER HYACINTHBAYROAD,,,,,OTHER,OTHER
HAKAI,CALVERT,OTHER KR01,,,,,OTHER,OTHER
HAKAI,CALVERT,OTHER OUTLET,,,,,OTHER,OTHER
HAKAI,CALVERT,OTHER WR01,,,,,OTHER,OTHER
HAKAI,CALVERT,OUTLET,,,,,,
HAKAI,CALVERT,OUT_EBB_11,,,,,,
HAKAI,CALVERT,OUT_HIGH_11,,,,,,
HAKAI,CALVERT,OUT_LOW,,,,,,
HAKAI,CALVERT,OUT_LOW_11,,,,,,
HAKAI,CALVERT,OWI1,,,,,,
HAKAI,CALVERT,OWI2A,,,,,,
HAKAI,CALVERT,OWI2B,,,,,,
HAKAI,CALVERT,OWI3,,,,,,
HAKAI,CALVERT,OWI4,,,,,,
HAKAI,CALVERT,PBA,51.64581,-128.119297,0.0,chart,,
HAKAI,CALVERT,PBE2,,,,,,
HAKAI,CALVERT,PBI4,,,,,,
HAKAI,CALVERT,PBO,,,,,,
HAKAI,CALVERT,POISON OUTLET,52.8982800000001,-128.016113,,land,POISON,POISON
HAKAI,CALVERT,POREUTH,,,,,,
HAKAI,CALVERT,PPO,,,,,,
HAKAI,CALVERT,PRITH,,,,,,
HAKAI,CALVERT,PRUTH,51.6554,-128.0913,72.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,PRUTH1,,,,,,
HAKAI,CALVERT,PRUTHBAY,,,,,,
HAKAI,CALVERT,PRUTHMOORING,51.6564030740001,-128.091290222,67.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,PRUTH_BAY,,,,,,
HAKAI,CALVERT,PRUTH_BAY_EDGE1,,,,,,
HAKAI,CALVERT,PRUTH_BAY_EDGE2,,,,,,
HAKAI,CALVERT,PRUTH_BAY_EDGE3,,,,,,
HAKAI,CALVERT,PRUTH_BAY_INTERIOR4,,,,,,
HAKAI,CALVERT,PRUTH_BAY_INTERIOR5,,,,,,
HAKAI,CALVERT,PRUTH_BAY_INTERIOR6,,,,,,
HAKAI,CALVERT,QC08,,,,,,
HAKAI,CALVERT,QCD02,,,,,,
HAKAI,CALVERT,QCD05,,,,,,
HAKAI,CALVERT,QCS,,,,,,
HAKAI,CALVERT,QCS01,51.705,-128.2384,142.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,QCS02,51.6948,-128.2931,134.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,QCS03,51.6342000000001,-128.2634,135.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,QCS04,51.5677000000001,-128.2397,122.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,CALVERT,QCS05,51.4735000000001,-128.2058,110.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,QCS06,51.4186,-128.0568,128.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,QCS07,51.3813170000001,-127.907733,127.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,QCS08,51.6857000000001,-128.341,136.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,QCSD02,,,,,,
HAKAI,CALVERT,QCSD05,,,,,,
HAKAI,CALVERT,QS01,,,,,,
HAKAI,CALVERT,QSC01,,,,,,
HAKAI,CALVERT,QSD01,51.85355,-128.360883,156.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,CALVERT,QSD02,51.9581000000001,-128.3504,178.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,CALVERT,QSD03,52.019433,-128.417267,32.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,CALVERT,QSD04,52.0338,-128.47215,34.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,CALVERT,QSD05,52.0625000000001,-128.5126,60.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,QU380,,,,,,
HAKAI,CALVERT,RATTENBURYARMS,,,,,,
HAKAI,CALVERT,REEF01,,,,,,
HAKAI,CALVERT,REEF03,,,,,,
HAKAI,CALVERT,REEF04,,,,,,
HAKAI,CALVERT,REEF05,,,,,,
HAKAI,CALVERT,REEF06,,,,,,
HAKAI,CALVERT,REEF07,,,,,,
HAKAI,CALVERT,REEF1,,,,,,
HAKAI,CALVERT,REEF10,,,,,,
HAKAI,CALVERT,REEF11,,,,,,
HAKAI,CALVERT,REEF4,,,,,,
HAKAI,CALVERT,REEF5,,,,,,
HAKAI,CALVERT,REEF6,,,,,,
HAKAI,CALVERT,RI6,51.7283,-127.4533,207.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,CALVERT,RI7,51.7783000000001,-127.3933,238.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,CALVERT,RIS1,,,,,,
HAKAI,CALVERT,RIS2,,,,,,
HAKAI,CALVERT,RIS3,,,,,,
HAKAI,CALVERT,RIS5,,,,,,
HAKAI,CALVERT,RIS6,,,,,,
HAKAI,CALVERT,RIS7,,,,,,
HAKAI,CALVERT,ROCK04,,,,,,
HAKAI,CALVERT,ROCKY01,,,,,,
HAKAI,CALVERT,ROCKY02,,,,,,
HAKAI,CALVERT,ROCKY03,,,,,,
HAKAI,CALVERT,ROCKY04,,,,,,
HAKAI,CALVERT,ROCKY05,,,,,,
HAKAI,CALVERT,ROCKY06,,,,,,
HAKAI,CALVERT,ROCKY07,,,,,,
HAKAI,CALVERT,ROCKY08,,,,,,
HAKAI,CALVERT,ROCKY09,,,,,,
HAKAI,CALVERT,ROCKY1,,,,,,
HAKAI,CALVERT,ROCKY10,,,,,,
HAKAI,CALVERT,ROCKY11,,,,,,
HAKAI,CALVERT,ROCKY2,,,,,,
HAKAI,CALVERT,ROCKY3,,,,,,
HAKAI,CALVERT,ROCKY4,,,,,,
HAKAI,CALVERT,ROCKY5,,,,,,
HAKAI,CALVERT,ROCKY6,,,,,,
HAKAI,CALVERT,ROCKY7,,,,,,
HAKAI,CALVERT,RVRE01,,,,,,
HAKAI,CALVERT,RVRS01,51.4414000000001,-127.8044,119.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,RVRS02,51.4302613250001,-127.717988977,153.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,RVRS2,,,,,,
HAKAI,CALVERT,RVS02,,,,,,
HAKAI,CALVERT,SAND01,,,,,,
HAKAI,CALVERT,SAND02,,,,,,
HAKAI,CALVERT,SAND03,,,,,,
HAKAI,CALVERT,SC10,51.6596000000001,-128.04146,,land,,
HAKAI,CALVERT,SEA,,,,,,
HAKAI,CALVERT,SEA02,51.6750000000001,-128.119,5.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,SEA046M057,,,,,,
HAKAI,CALVERT,SEA046_M057LAUNCH,,,,,,
HAKAI,CALVERT,SEA06,,,,,,
HAKAI,CALVERT,SEA07,,,,,,
HAKAI,CALVERT,SEA08,,,,,,
HAKAI,CALVERT,SEA09,,,,,,
HAKAI,CALVERT,SEA1,,,,,,
HAKAI,CALVERT,SEA10,,,,,,
HAKAI,CALVERT,SEA11,51.8091000000001,-128.2476,2.0,chart,,
HAKAI,CALVERT,SEA14,,,,,,
HAKAI,CALVERT,SEA15,51.6453213200001,-128.1192523,0.0,chart,,
HAKAI,CALVERT,SEA16,,,,,,
HAKAI,CALVERT,SEA2,51.6746000000001,-128.118,4.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,SEA3,,,,,,
HAKAI,CALVERT,SEA4,,,,,,
HAKAI,CALVERT,SEA5,52.0018000000001,-128.4247,2.0,chart,,
HAKAI,CALVERT,SEA6,51.9275000000001,-128.4501,1.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,CALVERT,SEA7,51.9222,-128.4645,4.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,CALVERT,SEA8,52.0626,-128.4119,4.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,CALVERT,SEA9,52.0506,-128.4029,3.0,chart,,
HAKAI,CALVERT,SEAG15,,,,,,
HAKAI,CALVERT,SEANORTHGOOSENOGOOD,,,,,,
HAKAI,CALVERT,SECONDBEACH,51.6494700000001,-128.155384,0.0,chart,,
HAKAI,CALVERT,SHIRE19,,,,,,
HAKAI,CALVERT,SHORE01,,,,,,
HAKAI,CALVERT,SHORE02,,,,,,
HAKAI,CALVERT,SHORE03,,,,,,
HAKAI,CALVERT,SHORE04,,,,,,
HAKAI,CALVERT,SHORE05,,,,,,
HAKAI,CALVERT,SHORE08,,,,,,
HAKAI,CALVERT,SHORE09,51.9652611000001,-127.71152,2.0,chart,,
HAKAI,CALVERT,SHORE10,51.9258389,-127.88845,5.0,chart,,
HAKAI,CALVERT,SHORE11,51.65769414,-128.1135577,10.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,SHORE12,51.65333287,-128.1201208,6.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,SHORE13,51.6483070400001,-128.0934757,7.0,chart,,
HAKAI,CALVERT,SHORE14,,,,,,
HAKAI,CALVERT,SHORE15,,,,,,
HAKAI,CALVERT,SHORE16,51.79858125,-128.0591963,20.0,chart,,
HAKAI,CALVERT,SHORE17,51.70838709,-127.876665,1.0,chart,,
HAKAI,CALVERT,SHORE18,51.70387444,-127.8815117,9.0,chart,,
HAKAI,CALVERT,SHORE19,51.70888582,-127.8883945,7.0,chart,,
HAKAI,CALVERT,SHORE2,,,,,,
HAKAI,CALVERT,SHORE20,51.9617544000001,-127.77545,10.0,chart,,
HAKAI,CALVERT,SHORE21,51.9517062,-127.74103,5.0,chart,,
HAKAI,CALVERT,SHORE22,51.7700497000001,-127.43015,20.0,chart,,
HAKAI,CALVERT,SHORE23,51.5396992,-127.5598,20.0,chart,,
HAKAI,CALVERT,SHORE24,51.88255558,-128.1564522,1.0,chart,,
HAKAI,CALVERT,SHORE25,51.8779404900001,-128.8779405,70.0,chart,,
HAKAI,CALVERT,SHORE26,51.8700436300001,-128.161572,0.0,chart,,
HAKAI,CALVERT,SHORE28,,,,,,
HAKAI,CALVERT,SHORE9,,,,,,
HAKAI,CALVERT,SHRE28,,,,,,
HAKAI,CALVERT,SIMMONDS,51.9590000000001,-128.262,2.0,chart,,
HAKAI,CALVERT,SNI1,51.8384300000001,-128.059607,49.0,chart,,
HAKAI,CALVERT,SNI10,,,,,,
HAKAI,CALVERT,SNI11,,,,,,
HAKAI,CALVERT,SNI12,,,,,,
HAKAI,CALVERT,SNI2,,,,,,
HAKAI,CALVERT,SNI7,,,,,,
HAKAI,CALVERT,SNI8,,,,,,
HAKAI,CALVERT,SNI9,,,,,,
HAKAI,CALVERT,SOUTHGATE YSI10,,,,,SOUTHGATE,SOUTHGATE
HAKAI,CALVERT,SOUTHGATE YSI11,,,,,SOUTHGATE,SOUTHGATE
HAKAI,CALVERT,SOUTHGATE YSI9,,,,,SOUTHGATE,SOUTHGATE
HAKAI,CALVERT,SOUTHGOOSE,,,,,,
HAKAI,CALVERT,SP,51.676,-128.1225,1.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,SPIDER,,,,,,
HAKAI,CALVERT,SPYDER,51.84135,-128.265,2.0,chart,,
HAKAI,CALVERT,SPYDERARMS,,,,,,
HAKAI,CALVERT,SQUID,,,,,,
HAKAI,CALVERT,SSP,51.6787400000001,-128.114878,1.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,STARFISH,,,,,,
HAKAI,CALVERT,STARFISHARMS,,,,,,
HAKAI,CALVERT,STRYKER,52.08358,-128.365,0.0,chart,,
HAKAI,CALVERT,TEMP01,,,,,,
HAKAI,CALVERT,TEMP02,51.869737,-128.15906,5.0,chart,,
HAKAI,CALVERT,TEMP03,,,,,,
HAKAI,CALVERT,TEMP04,51.81300715,-128.0531399,5.0,chart,,
HAKAI,CALVERT,TEMP05,,,,,,
HAKAI,CALVERT,TEMP06,,,,,,
HAKAI,CALVERT,TEMP07,,,,,,
HAKAI,CALVERT,TEMP08,,,,,,
HAKAI,CALVERT,TEMP09,,,,,,
HAKAI,CALVERT,TEMP10,,,,,,
HAKAI,CALVERT,TEMP11,,,,,,
HAKAI,CALVERT,TEMP3,,,,,,
HAKAI,CALVERT,TEMP4,,,,,,
HAKAI,CALVERT,TEMP5,,,,,,
HAKAI,CALVERT,TEMP6,,,,,,
HAKAI,CALVERT,THOMPSON,52.1497200000001,-128.369,2.0,chart,,
HAKAI,CALVERT,THRASHER,,,,,,
HAKAI,CALVERT,TRIQUET,51.8035,-128.254,2.0,chart,,
HAKAI,CALVERT,TRIQUETBAY,,,,,,
HAKAI,CALVERT,TRIQUETMACROARMS,,,,,,
HAKAI,CALVERT,TRIQUETTA,,,,,,
HAKAI,CALVERT,TRIQUET_BAY_EDGE1,,,,,,
HAKAI,CALVERT,TRIQUET_BAY_EDGE2,,,,,,
HAKAI,CALVERT,TRIQUET_BAY_EDGE3,,,,,,
HAKAI,CALVERT,TRIQUET_BAY_INTERIOR4,,,,,,
HAKAI,CALVERT,TRIQUET_BAY_INTERIOR5,,,,,,
HAKAI,CALVERT,TRIQUET_BAY_INTERIOR6,,,,,,
HAKAI,CALVERT,TRIQUET_NORTH_EDGE1,,,,,,
HAKAI,CALVERT,TRIQUET_NORTH_EDGE2,,,,,,
HAKAI,CALVERT,TRIQUET_NORTH_EDGE3,,,,,,
HAKAI,CALVERT,TRIQUET_NORTH_INTERIOR4,,,,,,
HAKAI,CALVERT,TRIQUET_NORTH_INTERIOR5,,,,,,
HAKAI,CALVERT,TRIQUET_NORTH_INTERIOR6,,,,,,
HAKAI,CALVERT,TRQBYE2,,,,,,
HAKAI,CALVERT,TRQBYI5,,,,,,
HAKAI,CALVERT,TSUNAMIHILL 13L,,,,,,
HAKAI,CALVERT,TSUNAMIHILL 14L,,,,,,
HAKAI,CALVERT,TSUNAMIHILL 15L,,,,,,
HAKAI,CALVERT,TSUNAMIHILL 16L,,,,,,
HAKAI,CALVERT,TSUNAMIHILL 18L,,,,,,
HAKAI,CALVERT,TSUNAMIHILL DI_BLANK1,,,,,,
HAKAI,CALVERT,TSUNAMIHILL DI_BLANK2,,,,,,
HAKAI,CALVERT,TSUNAMIHILL L13,,,,,,
HAKAI,CALVERT,TSUNAMIHILL L14,,,,,,
HAKAI,CALVERT,TSUNAMIHILL L15,,,,,,
HAKAI,CALVERT,TSUNAMIHILL L16,,,,,,
HAKAI,CALVERT,TSUNAMIHILL L17,,,,,TSUNAMIHILL,TSUNAMIHILL
HAKAI,CALVERT,TSUNAMIHILL L18,,,,,,
HAKAI,CALVERT,TSUNAMIHILL OUTLET,,,,,,
HAKAI,CALVERT,TSUNAMIHILL PZ13,,,,,,
HAKAI,CALVERT,TSUNAMIHILL PZ13B,,,,,,
HAKAI,CALVERT,TSUNAMIHILL PZ14,,,,,,
HAKAI,CALVERT,TSUNAMIHILL PZ14B,,,,,,
HAKAI,CALVERT,TSUNAMIHILL PZ15,,,,,,
HAKAI,CALVERT,TSUNAMIHILL PZ15B,,,,,,
HAKAI,CALVERT,TSUNAMIHILL PZ16,,,,,,
HAKAI,CALVERT,TSUNAMIHILL PZ16B,,,,,,
HAKAI,CALVERT,TSUNAMIHILL PZ17,,,,,,
HAKAI,CALVERT,TSUNAMIHILL PZ17B,,,,,,
HAKAI,CALVERT,TSUNAMIHILL PZ18,,,,,,
HAKAI,CALVERT,TSUNAMIHILL PZ18B,,,,,,
HAKAI,CALVERT,TSUNAMIHILL PZ3A,,,,,,
HAKAI,CALVERT,TSUNAMIHILL PZ3B,,,,,,
HAKAI,CALVERT,TSUNAMIHILL REFSTATION,,,,,TSUNAMIHILL,TSUNAMIHILL
HAKAI,CALVERT,TSUNAMIHILL REFSTN,51.6517830000001,-128.12955,,land,TSUNAMIHILL,TSUNAMIHILL
HAKAI,CALVERT,TSUNAMIHILL S4L,,,,,,
HAKAI,CALVERT,TSUNAMIHILL S4P,,,,,,
HAKAI,CALVERT,TSUNAMIHILL S6L,,,,,,
HAKAI,CALVERT,TSUNAMIHILL S6P,,,,,,
HAKAI,CALVERT,TSUNAMIHILL S7L,,,,,,
HAKAI,CALVERT,TSUNAMIHILL S7P,,,,,,
HAKAI,CALVERT,TSUNAMIHILL S8L,,,,,,
HAKAI,CALVERT,TSUNAMIHILL S8P,,,,,,
HAKAI,CALVERT,TSUNAMIHILL TSN2,,,,,,
HAKAI,CALVERT,TSUNAMIHILL TSN2 S4,,,,,,
HAKAI,CALVERT,TSUNAMIHILL TSN2-WTW18,,,,,,
HAKAI,CALVERT,TSUNAMIHILL TSN2S4,,,,,TSUNAMIHILL,TSUNAMIHILL
HAKAI,CALVERT,TSUNAMIHILL TSN2WTW18,,,,,TSUNAMIHILL,TSUNAMIHILL
HAKAI,CALVERT,TSUNAMIHILL TSN3,,,,,,
HAKAI,CALVERT,TSUNAMIHILL TSN3 S6,,,,,,
HAKAI,CALVERT,TSUNAMIHILL TSN3 S7,,,,,,
HAKAI,CALVERT,TSUNAMIHILL TSN3 S8,,,,,,
HAKAI,CALVERT,TSUNAMIHILL TSN3-PZS6,,,,,,
HAKAI,CALVERT,TSUNAMIHILL TSN3-WTW13,,,,,,
HAKAI,CALVERT,TSUNAMIHILL TSN3-WTW14,,,,,,
HAKAI,CALVERT,TSUNAMIHILL TSN3-WTW15,,,,,,
HAKAI,CALVERT,TSUNAMIHILL TSN3PZS6,,,,,TSUNAMIHILL,TSUNAMIHILL
HAKAI,CALVERT,TSUNAMIHILL TSN3S6,,,,,TSUNAMIHILL,TSUNAMIHILL
HAKAI,CALVERT,TSUNAMIHILL TSN3S7,,,,,TSUNAMIHILL,TSUNAMIHILL
HAKAI,CALVERT,TSUNAMIHILL TSN3S8,,,,,TSUNAMIHILL,TSUNAMIHILL
HAKAI,CALVERT,TSUNAMIHILL TSN3WTW13,,,,,TSUNAMIHILL,TSUNAMIHILL
HAKAI,CALVERT,TSUNAMIHILL TSN3WTW14,,,,,TSUNAMIHILL,TSUNAMIHILL
HAKAI,CALVERT,TSUNAMIHILL TSN3WTW15,,,,,TSUNAMIHILL,TSUNAMIHILL
HAKAI,CALVERT,TSUNAMIHILL TSN8,,,,,,
HAKAI,CALVERT,TSUNAMIHILL WTW13,,,,,,
HAKAI,CALVERT,TSUNAMIHILL WTW14,,,,,,
HAKAI,CALVERT,TSUNAMIHILL WTW15,,,,,,
HAKAI,CALVERT,TSUNAMIHILL WTW16,,,,,,
HAKAI,CALVERT,TSUNAMIHILL WTW17,,,,,,
HAKAI,CALVERT,TSUNAMIHILL WTW18,,,,,,
HAKAI,CALVERT,TSUNAMIHILL WTW2,,,,,,
HAKAI,CALVERT,TSUNAMIHILL WTW2B,,,,,,
HAKAI,CALVERT,TSUNAMIHILL WTW3,,,,,,
HAKAI,CALVERT,UBC7,51.5003,-127.8182,155.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,UBC8,51.6737000000001,-127.2668,51.0,CHS NONNA10 Bathymetry,,
